2024-06-22 00:00:10+00:00,1494721,67.8642998087041,1.2658521572342853,29.450751274041966,11,11,7.152557373046875e-06
2024-06-22 00:00:20+00:00,1494722,72.16718505619566,0.7158785951249224,22.27911689618279,22,18,6.9141387939453125e-06
2024-06-22 00:00:30+00:00,1494723,79.00286089813329,0.6269075415939502,20.831185997243427,30,22,7.3909759521484375e-06
2024-06-22 00:00:40+00:00,1494724,84.99961583238027,0.6357214696131895,31.1956869891337,42,32,8.344650268554688e-06
2024-06-22 00:00:50+00:00,1494725,88.44021695646713,1.1261260576412724,24.289500875354396,51,36,8.821487426757812e-06
2024-06-22 00:01:00+00:00,1494726,80.65295509825808,0.4723772044429486,24.81476838531506,61,38,1.049041748046875e-05
2024-06-22 00:01:10+00:00,1494727,81.46003473904138,0.21333364052726733,23.85640095198435,71,41,1.1444091796875e-05
2024-06-22 00:01:20+00:00,1494728,92.5662951247828,0.15088083745166214,25.750339106006546,81,43,1.239776611328125e-05
2024-06-22 00:01:30+00:00,1494729,92.30045476418636,0.024307353006851606,28.39425277461411,91,50,1.1920928955078125e-05
2024-06-22 00:01:40+00:00,1494730,85.76309664206713,0.645206855243802,30.47770363380104,101,54,1.1682510375976562e-05
2024-06-22 00:01:50+00:00,1494731,90.80820308852769,0.5587494933134879,26.050492493076753,111,53,1.33514404296875e-05
2024-06-22 00:02:00+00:00,1494732,86.05572622849877,0.27262739351698406,27.0125128976286,121,54,1.33514404296875e-05
2024-06-22 00:02:10+00:00,1494733,97.70762870098793,0.00843267909569112,25.74658050340627,131,59,1.4066696166992188e-05
2024-06-22 00:02:20+00:00,1494734,94.551186604037,0.04413465507068326,25.35576098554494,140,62,1.5497207641601562e-05
2024-06-22 00:02:30+00:00,1494735,97.56566241310284,0.008771183668504379,27.52114980577969,152,66,1.5735626220703125e-05
2024-06-22 00:02:40+00:00,1494736,97.10214382697337,0.2695810080644554,25.74257792400154,160,61,1.6450881958007812e-05
2024-06-22 00:02:50+00:00,1494737,93.31326288773872,0.06387986966181758,26.274185682000752,171,64,1.6689300537109375e-05
2024-06-22 00:03:00+00:00,1494738,92.6095612533635,0.03570201992369626,26.61327400071155,181,68,1.811981201171875e-05
2024-06-22 00:03:10+00:00,1494739,91.59883106664674,0.04443866458110923,26.05349285794963,191,70,1.8596649169921875e-05
2024-06-22 00:03:20+00:00,1494740,93.63125579438913,0.24177704122142374,25.56567665927421,201,67,1.9073486328125e-05
2024-06-22 00:03:30+00:00,1494741,93.68758179501773,0.004775210747286707,28.421690390064114,211,73,2.0265579223632812e-05
2024-06-22 00:03:40+00:00,1494742,92.53411132880156,0.41802596312235374,26.70076100296003,221,73,3.552436828613281e-05
2024-06-22 00:03:50+00:00,1494743,92.24827440319021,0.15240788143954653,23.863097024231728,231,69,2.1696090698242188e-05
2024-06-22 00:04:00+00:00,1494744,98.58555492289355,0.03304309696441443,26.15265645801005,241,70,2.2411346435546875e-05
2024-06-22 00:04:10+00:00,1494745,98.73057670664652,0.05180121816962879,25.005643698086452,251,68,2.288818359375e-05
2024-06-22 00:04:20+00:00,1494746,97.57753079642843,0.02363383184114598,24.689713460016478,261,68,2.2649765014648438e-05
2024-06-22 00:04:30+00:00,1494747,88.09152255641914,0.009904490360257867,24.20226638827894,271,76,2.3126602172851562e-05
2024-06-22 00:04:40+00:00,1494748,94.67316269770598,0.030236050008440762,25.10503698158253,282,74,2.4557113647460938e-05
2024-06-22 00:04:50+00:00,1494749,96.60317525435958,0.3665047031024381,27.059623342925004,291,78,2.7179718017578125e-05
2024-06-22 00:05:00+00:00,1494750,88.69979374515333,0.07436946956969037,25.28423160509073,300,73,2.765655517578125e-05
2024-06-22 00:05:10+00:00,1494751,92.82136007714674,0.20536704451177035,24.736272416540462,312,75,2.7418136596679688e-05
2024-06-22 00:05:20+00:00,1494752,94.17533659235121,0.07718696965714589,25.977392493541874,320,76,2.7894973754882812e-05
2024-06-22 00:05:30+00:00,1494753,98.36875092222431,0.013756416901779756,25.9174658441285,332,77,2.9802322387695312e-05
2024-06-22 00:05:40+00:00,1494754,94.73898290487621,0.03703580454956745,24.535606159524285,340,74,2.7418136596679688e-05
2024-06-22 00:05:50+00:00,1494755,97.80495773041069,0.06681768265116594,25.49045295043802,351,77,3.075599670410156e-05
2024-06-22 00:06:00+00:00,1494756,95.48531936500375,0.14936011566313911,27.321176154081385,361,83,3.075599670410156e-05
2024-06-22 00:06:10+00:00,1494757,93.02599557994692,0.03127140659615668,25.999250325414984,371,82,3.218650817871094e-05
2024-06-22 00:06:20+00:00,1494758,88.88636790095262,0.05938222969797069,25.34398798815578,381,82,3.170967102050781e-05
2024-06-22 00:06:30+00:00,1494759,97.99721766575182,0.003442242471273227,26.079671524136444,392,86,3.4332275390625e-05
2024-06-22 00:06:40+00:00,1494760,98.88519472575621,0.060800929348189925,26.384320798455896,400,84,3.4809112548828125e-05
2024-06-22 00:06:50+00:00,1494761,86.57372995456375,0.04927686625923555,25.72362476174922,411,79,3.552436828613281e-05
2024-06-22 00:07:00+00:00,1494762,94.16076520640834,0.10496793376404112,24.261364648775924,421,79,3.5762786865234375e-05
2024-06-22 00:07:10+00:00,1494763,93.26444134797528,0.05001561461781301,24.779168032737203,431,79,3.6716461181640625e-05
2024-06-22 00:07:20+00:00,1494764,92.53194049473592,0.0078329645620423,24.30684885083607,441,83,3.6716461181640625e-05
2024-06-22 00:07:30+00:00,1494765,94.07033550259649,0.04806771732451587,23.954969476936423,451,81,4.076957702636719e-05
