timestamp,max,min,mean,count,distinct,processing_time
2024-07-04 21:08:30,94.44530279214155,0.024771709993929525,26.41650873768121,560,92,0.019024372100830078
2024-07-04 21:08:40,95.66321334981949,0.10374135148264862,26.05568789432816,572,88,0.0190274715423584
2024-07-04 21:08:50,96.21163592448971,0.018173318794900917,24.045542105095013,579,84,0.01960897445678711
2024-07-04 21:09:00,98.41835901700854,0.006980627662986905,25.634664677702087,592,87,0.020088672637939453
2024-07-04 21:09:10,94.9572187620372,0.04375943567758567,26.585361014947836,601,89,0.02034616470336914
2024-07-04 21:09:20,96.15211304513655,0.03171561670241352,25.594426458129274,611,88,0.021331071853637695
2024-07-04 21:09:30,94.48263624598461,0.007280956998885202,24.7328875649131,622,89,0.021056175231933594
2024-07-04 21:09:40,94.39383097925605,0.019369968470354104,25.610784436334278,629,89,0.020938873291015625
2024-07-04 21:09:50,99.14131981006781,0.039869411243554476,25.264971233598384,640,87,0.021439313888549805
2024-07-04 21:10:00,94.56957970776426,0.06769929519873419,25.949660472515255,654,88,0.02188396453857422
2024-07-04 21:10:10,91.46620230950838,0.05488503535747391,26.577652868133,659,86,0.02199244499206543
2024-07-04 21:10:20,92.02387523151033,0.00953242711229485,25.849476384195274,671,89,0.022693157196044922
2024-07-04 21:10:30,90.60051171747283,0.07172758773250965,25.724073373060826,682,87,0.023545503616333008
2024-07-04 21:10:40,98.33283738379149,0.08854943493669232,24.97875354044875,691,88,0.023202896118164062
2024-07-04 21:10:50,93.7956261644191,0.00024903281015209444,23.826614656201045,701,87,0.025156259536743164
2024-07-04 21:11:00,94.69300005032578,0.02699198126099922,23.81031054958992,709,87,0.024231433868408203
2024-07-04 21:11:10,97.31782882904106,0.003503660836251754,24.46895899206908,724,88,0.024460315704345703
2024-07-04 21:11:20,95.32243295409651,0.01833931224119678,24.6601983809938,731,92,0.024536609649658203
2024-07-04 21:11:30,96.46678286079097,0.009616290312866815,24.592941209162728,741,85,0.025146484375
2024-07-04 21:11:40,99.17385669448909,0.04993842160247608,25.276746583372347,751,92,0.025173425674438477
2024-07-04 21:11:50,97.62590560865529,0.006207082856251156,26.664851868357736,760,92,0.02579808235168457
2024-07-04 21:12:00,95.23568633967479,0.022693571617378394,26.62245763484957,771,94,0.027245521545410156
2024-07-04 21:12:10,95.64715491719204,0.009772613685446685,26.106506380196222,782,91,0.027637958526611328
2024-07-04 21:12:20,96.41124328262993,0.0530832719565999,26.126156622158472,790,91,0.02659463882446289
2024-07-04 21:12:30,93.9447932673563,0.05541200193506657,25.142059521900364,800,92,0.02770709991455078
2024-07-04 21:12:40,94.95658534658779,0.0035965293573094748,25.82342552793913,813,92,0.02728438377380371
2024-07-04 21:12:50,96.96767291535171,0.020251332591015192,26.457450600447277,820,93,0.028179168701171875
2024-07-04 21:13:00,98.93137567892232,0.053468443323922976,25.187155500409176,832,92,0.028360366821289062
2024-07-04 21:13:10,99.90181351093766,0.023570585364096952,25.304642167875542,841,92,0.028316736221313477
2024-07-04 21:13:20,95.86857135586938,0.0013511224980482517,26.25288029118379,849,91,0.029297351837158203
2024-07-04 21:13:30,93.30792142406881,0.010637593417821667,24.974209390225877,860,90,0.028715848922729492
2024-07-04 21:13:40,93.8497784923955,0.03489399680072047,24.826632006776457,872,90,0.030016422271728516
2024-07-04 21:13:50,97.61576424612633,0.019704884408585976,24.63924763156792,881,92,0.029244184494018555
2024-07-04 21:14:00,94.67901271156032,0.01403427748870234,24.362575630088056,892,90,0.030196428298950195
2024-07-04 21:14:10,95.15301581551407,0.006597117128861907,25.448409510816475,899,92,0.030191659927368164
2024-07-04 21:14:20,98.04879814840847,0.030815144342416168,26.19982600868806,914,93,0.032181501388549805
2024-07-04 21:14:30,96.51955824942422,0.011699853431295315,25.75087872000912,920,92,0.033269405364990234
2024-07-04 21:14:40,93.60340601017569,0.021661733282317464,25.465017836300746,931,95,0.03316640853881836
2024-07-04 21:14:50,94.9435986022499,0.03327890713556958,24.569942503714334,939,93,0.03201603889465332
2024-07-04 21:15:00,96.42649385970945,0.037804704249884136,24.55596585431165,954,91,0.03565621376037598
2024-07-04 21:15:10,97.44102521952361,0.029886519849207094,26.58283918577283,959,92,0.03275442123413086
2024-07-04 21:15:20,98.91202254647513,0.028218182545256543,24.387412474869056,970,96,0.0339510440826416
2024-07-04 21:15:30,96.02491580315322,0.0009696215462109414,23.297942403810573,983,86,0.0340571403503418
2024-07-04 21:15:40,92.08307412892482,0.00014866538634628057,24.872196586745293,991,89,0.03502702713012695
2024-07-04 21:15:50,93.02758004241711,0.03360812837098259,24.985982479975526,1001,89,0.035277605056762695
2024-07-04 21:16:00,99.36517230015993,0.030820860543034234,25.14913797442364,1012,92,0.03812670707702637
